Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2017","2017","index","97.13","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2018","2018","index","96.8","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2019","2019","index","94.13","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","414","Beans, green","2020","2020","index","93.35","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2016","2016","index","103.15","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2017","2017","index","96.32","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2018","2018","index","96.55","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2019","2019","index","96.65","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","358","Cabbages and other brassicas","2020","2020","index","97.79","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2016","2016","index","133.04","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2017","2017","index","127.86","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2018","2018","index","139.78","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2019","2019","index","140.45","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","426","Carrots and turnips","2020","2020","index","140.13","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","393","Cauliflowers and broccoli","2016","2016","index","99.78","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","393","Cauliflowers and broccoli","2017","2017","index","105.55","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","393","Cauliflowers and broccoli","2018","2018","index","108.8","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","393","Cauliflowers and broccoli","2019","2019","index","127.89","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","393","Cauliflowers and broccoli","2020","2020","index","109.61","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2016","2016","index","100.06","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2017","2017","index","97.15","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2018","2018","index","96.56","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2019","2019","index","95.22","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","531","Cherries","2020","2020","index","93.7","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","530","Cherries, sour","2016","2016","index","104.18","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","530","Cherries, sour","2017","2017","index","111.75","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","530","Cherries, sour","2018","2018","index","105.7","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","530","Cherries, sour","2019","2019","index","107.17","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","530","Cherries, sour","2020","2020","index","101.36","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2016","2016","index","94.19","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2017","2017","index","95.81","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2018","2018","index","94.94","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2019","2019","index","99.98","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","401","Chillies and peppers, green","2020","2020","index","93.09","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2016","2016","index","102.17","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2017","2017","index","91.59","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2018","2018","index","95.26","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2019","2019","index","95.5","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","397","Cucumbers and gherkins","2020","2020","index","93.68","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","569","Figs","2016","2016","index","95.36","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","569","Figs","2017","2017","index","100.08","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","569","Figs","2018","2018","index","100.17","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","569","Figs","2019","2019","index","101.6","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","569","Figs","2020","2020","index","95.24","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2016","2016","index","100.94","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2017","2017","index","102.69","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2018","2018","index","92.39","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2019","2019","index","72.35","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","619","Fruit, fresh nes","2020","2020","index","62.96","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2016","2016","index","137.54","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2017","2017","index","100.9","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2018","2018","index","92.03","Fc","Calculated data"
"QI","Production Indices","19","Bolivia (Plurinational State of)","434","Gross per capita Production Index Number (2014-2016 = 100)","406","Garlic","2019","2019","index","78.77","Fc","Calculated data"
